jaar;watertype;seizoen;bedrijfstype;hoofdgrondsoortregio;jaartot_gem;std;component;symbool;eenheid;p10;p25;p50;p75;p90;perc_dg;aantal_bedrijven;volgnummer_c;volgnummer_h;mark_ab;component_naam;mark_dg;dg;aantal_bedrijfstype;in_tabel;in_trendgrafiek;in_jaargrafiek;versie;meetnet
2007;uitspoelingswater;winter;alle;klei;46;44;Nitraat;(NO3);mg/l;4;12;35;70;103;2.2;92;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;alle;klei;35;32;Nitraat;(NO3);mg/l;2.1;10;23;57;90;3.3;91;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;alle;klei;33;31;Nitraat;(NO3);mg/l;3;12;23;44;77;2.2;93;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;alle;klei;33;25;Nitraat;(NO3);mg/l;5.4;15;28;47;67;1;96;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;alle;klei;24;19;Nitraat;(NO3);mg/l;2.4;7.6;23;33;53;3.2;93;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;alle;klei;22;18;Nitraat;(NO3);mg/l;0.89;4.4;21;35;44;6.3;95;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;alle;klei;21;17;Nitraat;(NO3);mg/l;1.4;5.2;18;35;42;3.9;102;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;alle;klei;23;24;Nitraat;(NO3);mg/l;1.8;6.5;18;33;48;2.1;96;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;alle;klei;27;21;Nitraat;(NO3);mg/l;4.2;11;23;39;54;0;92;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;alle;klei;22;18;Nitraat;(NO3);mg/l;1.8;6.1;18;36;47;2.2;92;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;alle;klei;25;19;Nitraat;(NO3);mg/l;4;11;22;39;48;0;93;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;alle;klei;24;21;Nitraat;(NO3);mg/l;1.4;7.5;19;36;54;2.2;93;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;alle;klei;49;30;Nitraat;(NO3);mg/l;13;23;44;76;90;0;92;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;alle;klei;45;36;Nitraat;(NO3);mg/l;6.7;20;35;65;87;1;97;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;alle;klei;40;36;Nitraat;(NO3);mg/l;7.1;14;30;50;91;0;98;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;alle;klei;27;27;Nitraat;(NO3);mg/l;2.8;6.5;19;42;71;3;101;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;alle;klei;27;25;Nitraat;(NO3);mg/l;3.3;8.9;17;43;69;1;96;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2024;uitspoelingswater;winter;alle;klei;17;15;Nitraat;(NO3);mg/l;1.9;5;15;23;36;1;100;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;alle;löss;87;34;Nitraat;(NO3);mg/l;52;58;85;112;140;0;19;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;alle;löss;97;47;Nitraat;(NO3);mg/l;51;61;72;141;171;0;17;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;alle;löss;95;38;Nitraat;(NO3);mg/l;50;71;98;115;157;0;16;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;alle;löss;94;56;Nitraat;(NO3);mg/l;37;62;78;116;161;0;44;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;alle;löss;94;60;Nitraat;(NO3);mg/l;48;62;81;109;139;0;43;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;alle;löss;82;66;Nitraat;(NO3);mg/l;35;50;64;100;123;0;44;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;alle;löss;80;70;Nitraat;(NO3);mg/l;30;48;66;95;115;0;45;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;alle;löss;77;58;Nitraat;(NO3);mg/l;30;43;59;95;122;0;44;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;alle;löss;76;60;Nitraat;(NO3);mg/l;27;37;57;91;136;0;49;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;alle;löss;77;59;Nitraat;(NO3);mg/l;23;40;62;106;136;0;48;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;alle;löss;78;50;Nitraat;(NO3);mg/l;27;39;73;101;133;0;49;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;alle;löss;71;52;Nitraat;(NO3);mg/l;22;39;58;87;128;0;51;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;alle;löss;63;66;Nitraat;(NO3);mg/l;19;33;48;70;105;0;48;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;alle;löss;56;46;Nitraat;(NO3);mg/l;19;28;44;68;101;0;50;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;alle;löss;64;59;Nitraat;(NO3);mg/l;20;33;51;74;106;0;49;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;alle;löss;83;53;Nitraat;(NO3);mg/l;37;48;76;103;133;0;50;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;alle;löss;93;107;Nitraat;(NO3);mg/l;24;46;75;98;160;0;50;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;alle;löss;101;131;Nitraat;(NO3);mg/l;25;52;74;105;145;0;50;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;alle;löss;77;58;Nitraat;(NO3);mg/l;21;33;63;108;130;0;49;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;alle;löss;73;55;Nitraat;(NO3);mg/l;29;36;60;90;130;0;48;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;alle;löss;76;81;Nitraat;(NO3);mg/l;24;36;57;88;113;0;49;5;25;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
1996;uitspoelingswater;winter;alle;veen;10;10;Nitraat;(NO3);mg/l;0.06;0.55;7.4;16;23;12;17;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
1999;uitspoelingswater;winter;alle;veen;3.3;12;Nitraat;(NO3);mg/l;0;0;0;0.23;1.5;60;15;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2002;uitspoelingswater;winter;alle;veen;3.5;5.6;Nitraat;(NO3);mg/l;0;0;0.14;5;12;42;19;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;alle;veen;7.4;12;Nitraat;(NO3);mg/l;0;0;0.11;3.7;17;44;18;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;alle;veen;0.4;0.99;Nitraat;(NO3);mg/l;0;0;0;0;0;50;16;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;alle;veen;16;21;Nitraat;(NO3);mg/l;0.04;0.22;2.3;22;53;20;49;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;alle;veen;6.4;9.1;Nitraat;(NO3);mg/l;0;0.11;2.7;9.6;18;31;49;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;alle;veen;7.2;12;Nitraat;(NO3);mg/l;0;0.13;0.95;9.4;18;29;49;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;alle;veen;14;21;Nitraat;(NO3);mg/l;0.41;1.6;7;16;37;4.1;49;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;alle;veen;7.5;12;Nitraat;(NO3);mg/l;0;0.06;2.5;9.6;16;37;49;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;alle;veen;4.3;5.9;Nitraat;(NO3);mg/l;0;0.04;0.87;6.5;15;35;48;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;alle;veen;7.5;11;Nitraat;(NO3);mg/l;0.03;0.12;1.7;9.9;25;29;55;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;alle;veen;11;15;Nitraat;(NO3);mg/l;0.11;0.31;3;17;28;16;56;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;alle;veen;14;21;Nitraat;(NO3);mg/l;0.33;0.64;2.7;20;46;3.6;55;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;alle;veen;7.3;18;Nitraat;(NO3);mg/l;0;0.12;0.92;6.7;18;27;56;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;alle;veen;6.4;10;Nitraat;(NO3);mg/l;0;0.12;1.3;5.7;23;27;55;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;alle;veen;5.4;11;Nitraat;(NO3);mg/l;0;0.01;0.33;4.7;18;38;52;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;alle;veen;15;24;Nitraat;(NO3);mg/l;0.26;1.5;4.3;16;33;9.8;51;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;alle;veen;11;18;Nitraat;(NO3);mg/l;0;0.3;1.3;16;28;21;52;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;alle;veen;14;19;Nitraat;(NO3);mg/l;0.17;0.72;4.6;22;33;11;57;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;alle;veen;7.5;10;Nitraat;(NO3);mg/l;0.02;0.07;1.4;12;24;33;55;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;alle;veen;10;15;Nitraat;(NO3);mg/l;0.09;0.53;3.3;14;32;15;59;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2024;uitspoelingswater;winter;alle;veen;5.1;10;Nitraat;(NO3);mg/l;0.02;0.06;0.53;4;18;37;57;5;25;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;dierbedrijf;klei;48;51;Nitraat;(NO3);mg/l;8;15;30;47;159;0;16;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;dierbedrijf;klei;41;39;Nitraat;(NO3);mg/l;3.5;12;24;62;111;0;14;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;dierbedrijf;klei;42;39;Nitraat;(NO3);mg/l;4.9;15;27;76;103;0;11;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;dierbedrijf;klei;32;30;Nitraat;(NO3);mg/l;2.9;10;25;45;79;0;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;dierbedrijf;klei;22;24;Nitraat;(NO3);mg/l;5.2;7.2;14;23;71;0;11;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;dierbedrijf;klei;18;11;Nitraat;(NO3);mg/l;3;7.7;19;30;33;0;10;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;dierbedrijf;klei;15;12;Nitraat;(NO3);mg/l;1.8;4.6;9.3;26;32;0;11;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;dierbedrijf;klei;9.9;9.8;Nitraat;(NO3);mg/l;0.86;1.6;5.7;21;23;0;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;dierbedrijf;klei;16;18;Nitraat;(NO3);mg/l;1.4;4;6.6;27;48;0;11;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;dierbedrijf;klei;25;28;Nitraat;(NO3);mg/l;4;5.1;16;28;80;0;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;dierbedrijf;klei;19;20;Nitraat;(NO3);mg/l;1.1;4.4;15;24;54;8.3;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;dierbedrijf;klei;26;23;Nitraat;(NO3);mg/l;3.9;7.7;14;42;59;0;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;dierbedrijf;klei;25;24;Nitraat;(NO3);mg/l;3.5;6.2;23;32;51;7.7;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;dierbedrijf;klei;34;32;Nitraat;(NO3);mg/l;4;4.7;22;40;55;0;11;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;dierbedrijf;klei;20;26;Nitraat;(NO3);mg/l;1.1;5.4;7.8;20;72;0;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;dierbedrijf;klei;21;22;Nitraat;(NO3);mg/l;3.1;4;8.1;36;62;0;14;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2024;uitspoelingswater;winter;dierbedrijf;klei;17;17;Nitraat;(NO3);mg/l;2.8;4;12;20;51;0;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;dierbedrijf;löss;86;37;Nitraat;(NO3);mg/l;44;62;80;109;140;0;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;dierbedrijf;löss;65;30;Nitraat;(NO3);mg/l;31;51;59;80;106;0;13;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;dierbedrijf;löss;62;32;Nitraat;(NO3);mg/l;27;40;56;89;107;0;10;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;dierbedrijf;löss;70;36;Nitraat;(NO3);mg/l;31;49;55;103;119;0;12;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;dierbedrijf;löss;65;36;Nitraat;(NO3);mg/l;26;34;70;86;100;0;10;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;dierbedrijf;löss;63;40;Nitraat;(NO3);mg/l;9.4;42;64;83;102;0;10;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;dierbedrijf;löss;56;29;Nitraat;(NO3);mg/l;21;34;62;73;80;0;10;5;15;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
1999;uitspoelingswater;winter;melkvee;klei;28;29;Nitraat;(NO3);mg/l;2.1;12;25;31;53;0;22;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2000;uitspoelingswater;winter;melkvee;klei;51;30;Nitraat;(NO3);mg/l;19;28;48;72;90;0;25;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2001;uitspoelingswater;winter;melkvee;klei;24;20;Nitraat;(NO3);mg/l;4.5;7.7;23;34;51;0;25;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2002;uitspoelingswater;winter;melkvee;klei;12;13;Nitraat;(NO3);mg/l;0.75;1.5;12;18;24;14;22;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2003;uitspoelingswater;winter;melkvee;klei;19;19;Nitraat;(NO3);mg/l;1.9;8.7;13;22;50;0;33;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2004;uitspoelingswater;winter;melkvee;klei;48;48;Nitraat;(NO3);mg/l;7.6;18;35;63;108;0;28;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;melkvee;klei;33;40;Nitraat;(NO3);mg/l;0.54;5.3;12;50;76;9.1;22;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;melkvee;klei;27;28;Nitraat;(NO3);mg/l;1.3;3.3;22;40;72;9.1;22;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;melkvee;klei;27;28;Nitraat;(NO3);mg/l;0.42;4.9;20;46;59;3.9;51;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;melkvee;klei;20;23;Nitraat;(NO3);mg/l;0.73;3.5;10;29;49;5.7;53;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;melkvee;klei;18;20;Nitraat;(NO3);mg/l;0.55;3.6;13;27;35;3.8;53;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;melkvee;klei;23;20;Nitraat;(NO3);mg/l;3.4;7.3;17;30;59;1.8;55;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;melkvee;klei;16;18;Nitraat;(NO3);mg/l;1.7;3.2;9.7;23;38;5.6;54;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;melkvee;klei;14;14;Nitraat;(NO3);mg/l;0.32;1.3;9.2;22;33;9.1;55;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;melkvee;klei;12;16;Nitraat;(NO3);mg/l;0.31;1.5;5.1;14;35;6.8;59;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;melkvee;klei;15;18;Nitraat;(NO3);mg/l;1.4;2.7;10;18;46;1.9;54;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;melkvee;klei;23;21;Nitraat;(NO3);mg/l;3.7;6.9;17;31;54;0;50;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;melkvee;klei;14;15;Nitraat;(NO3);mg/l;0.41;3.2;8.6;23;38;3.9;51;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;melkvee;klei;17;17;Nitraat;(NO3);mg/l;2;5;13;22;42;0;51;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;melkvee;klei;14;16;Nitraat;(NO3);mg/l;0.63;2.2;8.3;19;36;1.9;52;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;melkvee;klei;42;27;Nitraat;(NO3);mg/l;14;18;36;57;78;0;48;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;melkvee;klei;36;33;Nitraat;(NO3);mg/l;6.1;11;27;50;83;0;53;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;melkvee;klei;31;32;Nitraat;(NO3);mg/l;4.6;9.7;22;44;67;0;56;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;melkvee;klei;19;28;Nitraat;(NO3);mg/l;0.67;3.8;7.4;21;47;5.2;58;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;melkvee;klei;19;24;Nitraat;(NO3);mg/l;2.2;4;11;19;54;1.9;52;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2024;uitspoelingswater;winter;melkvee;klei;11;12;Nitraat;(NO3);mg/l;0.77;2.7;6.4;15;27;1.8;57;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;melkvee;löss;89;43;Nitraat;(NO3);mg/l;39;64;80;114;133;0;22;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2007;uitspoelingswater;winter;melkvee;löss;66;23;Nitraat;(NO3);mg/l;46;50;66;77;99;0;18;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2008;uitspoelingswater;winter;melkvee;löss;50;18;Nitraat;(NO3);mg/l;30;38;48;60;69;0;17;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2009;uitspoelingswater;winter;melkvee;löss;55;22;Nitraat;(NO3);mg/l;28;43;54;61;84;0;19;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2010;uitspoelingswater;winter;melkvee;löss;45;17;Nitraat;(NO3);mg/l;28;36;44;55;62;0;19;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2011;uitspoelingswater;winter;melkvee;löss;49;22;Nitraat;(NO3);mg/l;24;36;43;61;75;0;21;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2012;uitspoelingswater;winter;melkvee;löss;44;19;Nitraat;(NO3);mg/l;21;29;43;61;63;0;20;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2013;uitspoelingswater;winter;melkvee;löss;54;25;Nitraat;(NO3);mg/l;24;37;54;70;84;0;20;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2014;uitspoelingswater;winter;melkvee;löss;49;27;Nitraat;(NO3);mg/l;27;35;44;55;91;0;22;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2015;uitspoelingswater;winter;melkvee;löss;42;20;Nitraat;(NO3);mg/l;21;33;38;47;65;0;19;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2016;uitspoelingswater;winter;melkvee;löss;38;18;Nitraat;(NO3);mg/l;19;26;34;46;68;0;22;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2017;uitspoelingswater;winter;melkvee;löss;39;20;Nitraat;(NO3);mg/l;17;25;37;50;56;0;22;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2018;uitspoelingswater;winter;melkvee;löss;58;33;Nitraat;(NO3);mg/l;25;38;47;63;113;0;22;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2019;uitspoelingswater;winter;melkvee;löss;61;26;Nitraat;(NO3);mg/l;25;45;69;76;84;0;21;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2020;uitspoelingswater;winter;melkvee;löss;53;23;Nitraat;(NO3);mg/l;21;30;55;71;84;0;21;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2021;uitspoelingswater;winter;melkvee;löss;49;26;Nitraat;(NO3);mg/l;21;26;46;72;84;0;21;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2022;uitspoelingswater;winter;melkvee;löss;44;18;Nitraat;(NO3);mg/l;26;33;38;59;70;0;20;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
2023;uitspoelingswater;winter;melkvee;löss;44;22;Nitraat;(NO3);mg/l;20;29;43;51;69;0;20;5;10;;Nitraat (NO3);;0.13;3;1;1;1;17-okt-25;basismeetnet
1996;uitspoelingswater;winter;melkvee;veen;10;10;Nitraat;(NO3);mg/l;0.06;0.55;7.4;16;23;12;17;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
1999;uitspoelingswater;winter;melkvee;veen;3.3;12;Nitraat;(NO3);mg/l;0;0;0;0.23;1.5;60;15;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2002;uitspoelingswater;winter;melkvee;veen;3.5;5.6;Nitraat;(NO3);mg/l;0;0;0.14;5;12;42;19;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2005;uitspoelingswater;winter;melkvee;veen;7.4;12;Nitraat;(NO3);mg/l;0;0;0.11;3.7;17;44;18;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
2006;uitspoelingswater;winter;melkvee;veen;0.4;0.99;Nitraat;(NO3);mg/l;0;0;0;0;0;50;16;5;10;;Nitraat (NO3);;0.13;1;1;1;1;17-okt-25;basismeetnet
